date,0,3,5,7,8,11,12,13,14,16,18,19,20,22,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,41,43,44,45,46,47,48,49,50,53,54,55,56,57,59,60,61,63,64,65,66,67,68,69,70,71,73,74,75,76,77,78,82,83,84,89,93,94,95,96,97,98,99,100,101,102,104,105,107,108,112,113,118,119,120,121,122,123,124,137,138,143,144,145,146,147,148,154,157,158,166,168,170,174,179,180,182,184,185,188,189,191,195,198,202,203,205,206,208,210,211
2017-03-01,62,41,22,61,26,69,58,36,60,51,50,61,47,42,40,39,41,48,47,20,22,20,34,58,35,37,70,61,37,20,19,78,50,65,54,75,47,34,17,52,26,57,40,64,40,43,35,56,51,64,48,66,38,36,59,67,43,69,58,45,20,32,32,30,45,70,64,62,27,95,50,20,10,35,39,20,9,50,61,42,35,28,67,54,39,48,54,56,56,72,73,76,71,73,25,36,27,43,70,67,41,74,39,43,38,33,45,49,28,46,9,73,64,52,50,42,33,54,28,31
2017-04-01,60,40,20,61,25,66,54,33,56,62,51,58,49,40,37,37,37,41,45,19,20,18,33,58,35,38,68,53,35,19,18,75,47,65,53,67,41,33,15,44,26,56,26,64,34,42,36,76,52,67,49,68,36,35,61,67,33,62,57,40,20,29,29,29,45,74,57,57,26,97,46,19,12,32,40,18,9,47,55,45,35,29,76,54,46,50,56,55,54,72,69,75,67,70,22,38,26,40,71,64,38,72,36,43,47,34,44,47,28,44,9,71,63,46,47,42,33,63,31,31
2017-05-01,57,40,21,69,24,70,57,33,61,61,53,64,48,42,37,38,36,45,46,19,20,19,37,58,34,37,70,57,33,18,18,79,49,65,55,71,43,34,15,47,27,60,27,69,36,42,52,80,56,66,50,72,37,46,61,73,41,65,73,42,20,33,29,28,47,81,58,59,27,94,51,25,13,32,40,19,9,48,59,46,37,37,69,56,51,48,58,59,57,72,77,82,69,72,25,37,25,45,70,64,40,73,38,43,56,34,51,50,27,46,9,73,71,50,47,46,34,61,32,29
2017-06-01,65,40,21,65,25,72,57,35,62,56,55,68,50,39,39,37,36,49,48,19,20,18,35,54,35,36,74,59,34,19,18,81,50,59,57,77,43,36,16,46,26,58,25,73,36,43,60,70,58,67,55,75,41,38,62,73,44,68,82,44,21,31,27,28,50,86,60,61,28,90,51,24,11,33,40,20,8,48,53,42,40,46,69,54,46,48,57,62,51,79,77,84,68,76,27,38,28,44,71,74,45,85,38,46,53,31,49,50,30,47,9,75,72,46,48,50,41,70,32,28
2017-07-01,72,40,21,61,25,70,55,33,56,49,54,57,54,36,35,35,32,38,52,19,18,17,33,58,35,34,71,57,37,19,17,78,47,56,57,71,38,38,15,39,27,55,20,58,31,42,59,66,64,72,63,74,38,42,61,73,36,63,52,41,22,24,24,25,50,83,60,65,27,90,56,21,12,32,42,21,9,42,45,41,35,46,89,57,49,46,68,64,53,81,73,68,74,75,52,39,26,39,70,61,42,92,32,51,39,33,48,52,33,47,9,74,68,46,56,52,45,83,35,29
2017-08-01,88,38,19,59,25,68,51,32,53,47,50,52,57,38,31,35,30,36,49,19,16,16,31,59,33,36,70,54,39,19,16,77,45,56,54,66,36,34,14,37,29,53,20,58,29,41,54,64,56,73,61,63,36,33,63,65,25,57,52,38,21,22,21,23,47,75,60,69,26,91,50,20,11,31,41,21,9,43,46,38,33,40,92,56,48,49,67,61,53,75,70,65,73,79,24,41,24,34,67,62,38,86,31,51,37,31,46,48,30,47,9,71,68,43,51,49,44,84,40,30
2017-09-01,66,41,23,68,27,70,59,37,61,47,55,62,52,42,43,39,39,49,47,21,20,20,32,57,34,38,75,66,37,19,18,81,51,58,54,77,46,38,15,51,27,54,30,63,39,44,46,72,53,66,51,72,40,33,63,72,47,71,59,44,22,31,27,27,47,63,67,76,27,92,63,21,11,36,40,25,8,50,63,42,32,36,59,58,49,52,60,62,55,73,72,69,73,77,28,36,25,45,75,67,43,82,39,43,44,34,47,62,29,63,9,74,68,49,50,44,33,58,38,32
2017-10-01,76,42,22,69,27,70,59,35,59,42,55,60,48,41,48,40,38,48,45,20,21,20,36,63,35,38,76,61,37,20,18,78,52,59,54,78,46,37,15,51,27,59,32,61,38,44,32,61,54,65,46,72,40,34,68,72,40,70,56,46,21,30,29,26,48,64,56,67,27,97,56,24,10,37,41,27,8,50,64,46,30,28,62,63,48,55,58,61,62,75,74,71,74,75,23,35,27,45,76,66,42,88,39,44,43,37,50,57,29,45,9,75,66,53,49,42,28,55,40,32
2017-11-01,72,42,24,68,27,74,61,36,58,42,65,59,48,43,48,43,40,51,41,23,21,19,33,60,37,37,78,62,38,22,19,83,51,57,54,80,46,35,15,49,28,58,39,62,37,43,34,52,53,67,44,85,45,43,69,87,42,67,56,46,26,35,28,27,52,67,56,70,24,95,63,39,10,35,42,26,9,51,66,46,32,27,56,73,54,58,66,77,69,72,91,89,71,73,23,33,30,43,79,65,43,96,40,37,36,37,49,59,27,43,9,72,72,55,42,38,25,50,44,31
2017-12-01,73,46,23,67,29,66,57,37,59,45,63,53,48,45,52,40,36,44,36,22,18,19,38,67,45,36,80,59,40,22,20,91,49,53,49,70,40,38,13,44,26,54,40,68,30,39,41,40,59,64,45,84,45,62,82,92,36,60,52,44,27,28,23,22,48,72,49,62,21,99,58,63,16,32,38,31,9,45,59,49,31,24,58,81,67,69,67,93,64,66,100,86,72,79,22,35,30,37,66,59,42,82,36,37,25,42,50,60,30,37,9,72,73,52,43,39,26,55,48,32
2018-01-01,69,43,23,71,27,72,60,35,62,43,57,62,53,44,44,41,41,48,45,22,20,19,34,66,38,35,80,70,40,19,19,83,55,57,54,76,45,36,15,48,27,56,26,62,40,43,39,41,50,65,53,80,43,33,65,76,41,71,59,46,23,32,27,26,48,69,64,75,27,94,61,23,12,35,41,37,9,51,66,52,30,26,60,65,49,54,63,68,59,74,78,72,78,73,26,57,29,49,74,68,44,92,39,41,29,38,51,63,28,44,9,78,72,53,51,42,34,66,49,29
2018-02-01,69,42,21,67,27,67,60,35,60,51,51,60,57,40,40,38,39,46,45,19,20,19,36,60,34,35,75,63,41,17,18,77,53,59,54,78,42,37,15,49,26,55,25,66,38,39,60,43,51,66,51,69,38,35,66,63,39,69,56,45,20,32,27,26,47,71,59,66,26,95,53,24,10,35,38,36,8,47,61,49,28,25,60,61,42,57,60,62,59,77,74,67,77,74,24,31,29,45,74,63,43,89,37,42,30,37,61,52,28,44,8,76,67,55,51,42,34,62,50,29
2018-03-01,67,40,21,65,25,71,60,36,59,50,50,59,52,41,39,38,36,47,47,19,20,18,34,60,35,34,77,64,39,17,18,78,53,64,55,76,44,39,18,52,25,58,37,66,39,42,52,55,50,65,51,66,39,35,66,71,41,69,58,51,20,33,28,25,50,74,61,68,30,92,57,20,12,36,39,38,8,47,64,44,28,27,66,59,44,55,69,60,58,85,77,69,75,79,27,35,27,44,76,65,42,92,38,43,40,36,49,52,28,44,9,73,68,49,50,45,34,61,45,28
2018-04-01,55,39,20,69,24,73,58,32,58,50,50,56,53,39,37,36,34,42,47,17,19,17,33,57,34,34,75,57,39,16,17,76,50,66,55,72,40,42,15,51,25,53,24,64,34,39,55,78,52,67,53,70,36,36,62,72,35,65,55,45,19,30,25,25,49,79,57,62,26,97,54,20,10,33,37,37,7,46,59,41,28,30,74,56,49,49,69,57,55,92,72,72,70,73,23,36,25,41,74,61,42,89,36,45,53,34,51,49,29,42,8,73,69,46,54,62,35,65,45,27
2018-05-01,69,39,20,76,23,71,59,32,59,54,52,59,57,40,38,37,34,44,46,17,18,16,33,56,33,34,76,57,38,16,17,79,51,68,55,73,38,38,14,51,25,57,24,71,34,39,67,93,60,71,55,71,37,52,64,76,39,64,62,45,20,30,25,22,50,81,57,59,27,94,51,24,11,32,38,39,8,48,61,42,30,32,73,62,58,50,71,63,56,90,75,73,70,75,25,39,25,44,71,64,48,90,37,45,51,32,50,48,28,44,8,75,71,45,48,50,42,68,46,26
2018-06-01,63,36,20,65,24,68,56,33,60,50,53,58,86,36,39,35,34,42,48,17,18,17,32,51,34,31,76,57,38,17,16,79,52,60,54,72,38,38,15,47,24,71,24,66,35,37,57,69,53,67,54,73,37,37,62,69,43,66,59,46,20,26,25,25,46,84,56,62,26,98,53,23,11,31,36,41,7,46,56,41,35,36,65,57,46,48,65,61,51,75,77,76,70,77,30,36,26,42,67,63,44,90,39,44,57,30,49,48,30,44,8,72,70,45,48,51,38,69,42,26
2018-07-01,64,37,19,62,23,70,53,31,55,52,51,57,77,32,32,33,30,36,48,18,16,16,31,53,32,30,74,56,40,16,15,80,46,55,54,71,37,38,14,40,25,68,18,57,30,33,64,61,59,69,63,73,36,43,59,74,31,63,56,42,20,24,21,22,48,93,53,65,26,86,51,19,12,32,37,40,7,41,49,38,32,42,79,52,51,44,72,65,47,76,73,71,72,72,100,34,23,39,68,62,42,89,35,49,41,30,45,48,31,39,8,72,69,38,54,54,47,82,39,24
2018-08-01,65,35,18,59,23,69,50,29,53,54,47,49,52,32,34,33,27,34,49,17,15,14,34,53,33,28,70,49,39,17,15,75,44,57,54,69,32,33,12,38,26,53,20,60,27,33,76,61,55,74,64,64,32,34,64,66,24,56,49,38,19,26,19,19,45,80,56,68,25,80,46,20,11,34,38,41,7,42,46,37,30,45,94,57,50,47,81,62,52,73,69,67,74,77,25,39,23,32,69,55,36,85,33,50,42,31,47,45,38,41,8,70,66,40,53,52,43,91,44,22
2018-09-01,61,36,20,67,23,66,56,32,55,49,49,57,54,38,44,37,36,47,43,19,17,17,32,53,33,29,72,58,37,16,16,75,51,58,53,73,41,34,14,46,24,53,26,59,36,34,54,72,51,66,49,67,36,32,63,65,43,65,56,44,20,31,27,21,45,65,68,70,26,88,53,20,9,35,35,43,7,48,61,43,27,34,63,57,46,49,63,63,52,70,68,67,72,70,26,33,23,44,69,62,40,84,38,43,44,32,42,52,29,59,8,70,66,47,51,44,32,59,42,23
2018-10-01,62,38,21,70,23,69,58,31,58,50,51,58,49,38,50,39,38,46,42,19,19,17,34,54,36,29,78,59,37,16,16,77,51,59,53,81,44,34,14,49,24,59,30,61,36,34,55,57,51,64,47,73,36,34,68,74,37,67,58,45,20,36,31,23,48,64,53,68,25,87,65,23,9,34,36,43,7,51,62,45,28,27,60,59,47,56,62,64,58,71,75,70,73,68,25,34,26,44,76,62,41,82,37,42,41,35,43,59,30,40,8,73,65,46,48,41,28,55,45,24
2018-11-01,68,38,22,67,25,72,60,33,59,48,62,58,49,44,50,41,43,53,39,21,19,17,34,58,35,29,75,57,41,17,17,82,52,57,50,77,43,34,14,54,23,56,36,63,34,33,44,46,52,62,43,94,42,43,71,82,41,65,57,46,24,34,30,24,48,66,52,68,23,88,59,38,9,34,35,44,7,48,65,49,29,25,55,73,55,60,63,77,66,69,88,80,71,72,23,31,29,42,77,63,43,77,37,38,36,35,48,59,28,41,8,73,75,48,43,38,25,49,48,24
2018-12-01,71,40,21,65,27,68,57,32,58,49,64,57,47,42,52,39,37,45,37,20,17,16,36,62,38,30,80,56,43,20,18,92,49,54,47,67,39,35,13,56,24,56,38,65,28,31,41,38,58,66,46,100,41,61,85,97,33,61,58,43,26,32,26,23,44,72,48,63,21,90,59,63,16,34,36,50,7,44,58,58,30,22,61,84,71,71,70,92,66,65,96,78,76,78,22,31,28,41,65,68,44,67,33,38,24,41,47,58,31,38,8,73,74,45,42,37,27,56,54,26
2019-01-01,68,38,21,72,24,73,60,31,60,54,55,61,55,41,43,39,38,48,46,19,18,17,35,58,34,29,84,67,42,17,17,80,55,54,52,81,42,35,14,51,24,54,26,67,37,34,60,38,50,65,52,84,38,35,68,78,41,68,59,45,22,33,29,25,49,74,61,71,26,79,61,23,12,38,37,44,6,48,62,57,27,23,63,71,49,56,66,70,58,71,74,68,81,71,24,42,26,50,78,65,45,75,37,43,31,36,51,60,28,42,8,82,75,55,52,42,34,63,55,23
2019-02-01,67,37,20,67,23,68,58,29,58,45,49,58,52,37,39,37,36,47,45,18,18,16,32,55,34,28,78,60,40,15,16,80,55,62,52,77,41,33,14,51,23,53,25,62,36,34,44,44,48,68,50,69,33,38,67,62,36,64,56,46,19,39,31,27,47,76,58,64,25,80,100,24,10,35,34,41,7,51,58,50,26,25,66,63,43,55,66,61,56,74,73,61,80,73,25,41,24,45,74,63,43,78,35,43,35,35,46,72,28,47,8,76,70,57,50,44,31,64,44,22
2019-03-01,65,38,20,64,23,73,59,30,60,46,50,57,54,40,40,38,37,51,47,18,19,16,35,54,34,29,76,61,40,15,16,81,54,70,55,80,43,34,15,54,24,61,43,68,37,36,43,62,51,69,53,70,34,38,67,69,39,66,59,45,20,36,30,26,48,78,60,66,28,86,62,21,10,36,34,33,6,50,61,49,28,29,70,62,44,55,72,60,59,79,75,63,79,76,25,37,24,46,78,67,41,81,36,46,49,33,44,54,29,44,8,78,70,52,54,48,36,63,42,22
2019-04-01,65,38,19,69,23,75,60,29,59,50,50,59,53,43,70,38,36,46,47,17,19,16,32,56,33,29,71,61,40,15,16,78,53,70,56,78,41,34,14,51,23,55,27,69,34,35,53,78,54,73,55,69,34,39,69,72,34,66,59,46,20,36,29,29,50,82,58,64,27,86,55,21,11,35,34,25,6,53,60,48,27,30,90,65,53,55,74,59,57,80,73,61,78,75,25,38,24,48,76,63,42,85,37,47,48,33,42,48,29,42,8,75,73,50,50,49,35,68,41,22
2019-05-01,61,38,20,71,23,74,60,28,61,53,51,63,56,45,39,39,35,48,47,17,18,16,33,54,34,31,72,59,41,15,16,79,53,70,54,77,39,33,14,51,23,57,26,75,34,34,58,84,57,72,53,69,34,50,71,74,39,66,67,45,20,39,28,24,49,84,58,65,26,89,54,27,12,37,35,23,6,53,60,46,30,33,79,64,57,56,76,61,56,78,75,62,76,74,29,36,24,46,76,65,43,84,38,47,59,33,45,49,29,45,8,78,78,51,50,47,36,66,42,23
2019-06-01,63,35,19,65,23,78,58,28,57,58,52,57,62,37,38,37,37,48,49,17,18,16,32,51,35,28,71,59,41,16,16,79,51,65,56,83,38,36,14,47,23,59,26,63,35,33,81,76,56,72,59,75,35,40,67,78,42,64,60,46,20,34,28,26,48,100,55,62,27,85,55,26,11,35,35,22,7,51,56,46,35,38,73,60,55,48,92,61,55,86,79,65,74,74,27,35,24,43,78,64,47,85,39,50,62,31,45,49,32,53,8,74,74,42,55,53,42,79,43,22
2019-07-01,62,35,19,66,23,76,58,27,56,54,50,59,59,32,34,34,34,42,52,18,17,15,34,53,33,26,75,62,40,15,15,79,49,60,56,78,37,37,14,45,24,61,20,57,33,33,69,60,65,75,67,71,33,44,64,74,36,65,60,44,19,31,28,25,48,100,55,66,28,77,52,21,12,35,35,22,7,50,52,43,29,46,92,58,53,48,82,67,53,87,78,61,79,76,57,36,22,41,75,61,45,94,34,53,42,30,42,47,33,45,8,73,71,43,57,57,47,91,48,21
2019-08-01,63,35,18,59,24,73,54,26,55,52,48,54,54,32,33,34,30,35,52,19,15,14,32,57,33,25,67,54,43,16,16,78,48,71,57,68,33,34,12,41,26,56,22,61,28,33,66,66,59,80,70,64,31,37,72,72,26,58,55,40,19,30,25,22,49,88,59,72,27,74,50,21,11,36,37,23,7,49,49,44,27,45,100,65,56,53,99,65,56,80,73,58,82,82,28,43,22,35,71,64,40,89,33,55,46,31,47,47,35,48,8,70,69,41,56,51,46,100,46,20
2019-09-01,64,35,21,69,25,71,61,31,60,48,49,62,59,38,45,40,38,48,47,19,18,17,39,52,33,27,67,68,41,17,17,77,53,64,59,79,42,38,15,59,23,53,89,63,38,31,47,70,53,67,53,69,33,34,69,69,46,67,68,47,21,36,31,27,48,71,66,71,28,74,56,21,10,36,35,23,7,56,62,48,26,35,68,63,50,54,87,64,56,76,71,54,80,73,27,35,22,45,75,68,45,82,38,47,57,31,43,53,29,62,8,70,67,46,53,45,36,64,45,21
2019-10-01,59,37,21,67,25,72,59,30,60,52,51,61,56,39,44,40,39,51,45,19,19,17,34,57,33,27,70,70,42,17,17,81,54,65,53,81,44,37,15,53,23,57,36,64,36,30,62,57,53,68,50,75,33,34,73,78,37,69,61,48,20,35,34,26,47,72,57,67,27,84,57,24,9,37,34,23,7,53,62,51,26,26,67,67,49,60,73,63,62,75,76,55,78,76,25,33,25,45,79,67,43,80,38,45,44,34,47,55,31,45,8,73,71,48,51,42,30,58,48,21
2019-11-01,64,37,22,65,27,78,61,29,61,50,61,61,54,43,49,43,40,53,41,21,18,17,34,60,36,27,68,66,45,18,17,83,54,60,53,82,43,35,14,54,23,58,37,65,35,30,56,48,54,70,45,85,37,44,79,89,40,65,60,48,24,41,33,27,51,75,55,73,25,76,62,40,9,37,32,23,7,52,65,53,27,26,67,82,62,65,82,78,68,76,87,62,78,76,24,33,28,43,81,66,45,77,39,44,51,36,48,60,30,45,8,77,77,52,45,40,27,55,50,22
2019-12-01,72,40,22,66,28,73,64,30,62,48,61,56,52,41,46,42,39,50,38,21,17,17,38,63,37,28,72,66,46,19,18,95,51,57,51,73,40,50,13,66,24,53,40,66,30,29,49,40,61,68,50,86,37,63,90,95,34,60,59,46,26,35,29,25,50,86,52,66,22,81,63,64,15,36,33,23,8,51,59,60,27,25,65,94,72,76,83,94,67,73,96,58,82,83,24,33,29,40,73,63,47,73,36,44,29,39,45,59,29,40,8,73,82,47,49,49,29,61,54,23
2020-01-01,72,38,21,70,26,76,62,29,65,49,53,63,55,41,45,45,39,52,46,20,19,17,34,59,33,27,73,80,45,17,18,83,61,60,55,84,44,41,15,62,25,56,30,74,38,31,43,42,51,71,54,79,35,34,71,76,44,72,66,49,23,39,31,26,50,80,63,77,27,74,65,24,12,37,35,22,7,56,66,59,27,24,69,76,50,61,78,68,62,79,78,54,85,77,26,44,25,48,79,68,46,85,38,44,32,34,50,60,27,45,8,81,77,52,51,43,36,66,49,20
2020-02-01,63,38,20,64,25,73,60,27,61,55,48,61,57,38,39,42,36,48,48,18,18,17,33,54,33,28,68,73,44,17,17,83,64,67,55,79,42,33,14,53,24,54,28,68,37,30,57,46,52,72,53,65,31,39,74,66,36,69,63,48,20,34,29,24,47,82,61,71,28,78,60,25,9,36,33,21,7,55,63,56,28,26,77,68,45,63,77,65,59,81,78,53,87,78,27,40,25,47,79,66,45,82,36,45,36,34,49,55,29,45,8,78,74,49,50,41,35,68,47,21
2020-03-01,91,38,22,58,27,65,65,30,64,65,40,66,38,43,37,40,34,60,35,21,19,19,37,58,34,32,61,58,48,21,19,74,100,79,43,65,47,27,14,52,22,62,33,73,30,23,44,36,46,71,37,51,28,29,81,76,54,65,70,46,19,39,27,25,37,74,80,59,19,93,49,14,9,36,30,25,9,69,80,81,25,19,63,59,100,69,94,47,49,71,75,45,64,67,20,27,29,51,72,67,48,56,42,29,33,38,47,43,19,37,8,78,68,40,37,28,24,51,67,22
2020-04-01,100,42,23,60,29,86,66,30,71,56,44,58,30,47,39,49,32,58,31,21,22,20,40,69,37,35,63,48,49,26,21,85,78,100,40,73,48,24,14,46,22,82,25,83,25,20,46,31,54,78,26,57,32,39,100,70,41,51,66,55,22,33,28,24,34,88,100,63,15,97,90,15,14,42,29,24,9,63,79,83,25,16,66,91,81,100,93,48,57,71,77,66,47,81,19,31,34,54,93,65,40,44,44,20,24,40,51,64,14,31,8,82,81,42,18,20,17,39,77,23
2020-05-01,81,37,22,64,26,100,67,31,64,54,52,60,33,44,34,50,35,58,44,21,19,18,36,61,34,28,62,59,45,21,18,91,67,93,55,86,46,28,14,48,22,65,31,78,30,29,55,40,60,85,33,71,34,48,90,92,41,60,67,52,22,35,27,30,46,94,72,77,25,100,85,22,12,37,29,22,8,59,72,69,27,23,71,84,80,83,93,61,66,91,86,74,60,99,28,38,31,50,100,66,37,75,43,24,26,37,48,62,16,37,8,80,84,44,21,29,21,51,57,20
2020-06-01,70,35,21,68,25,93,62,30,61,65,52,66,36,39,32,41,36,54,56,20,18,17,32,56,32,25,66,71,42,18,18,85,60,77,63,91,48,33,15,55,23,61,27,67,38,32,79,50,56,79,45,69,34,51,76,83,40,71,72,52,22,32,29,24,52,96,64,77,31,95,59,37,10,36,31,22,7,61,63,60,35,30,84,77,57,62,89,67,63,98,82,69,79,82,28,38,27,47,94,71,41,100,37,38,28,30,47,51,24,43,8,80,81,45,30,44,31,68,51,19
2020-07-01,58,32,19,61,23,82,57,27,57,55,51,64,40,31,29,38,32,59,57,18,16,15,30,50,30,22,68,63,41,16,16,81,56,69,60,76,45,33,13,48,22,52,24,61,32,28,67,54,59,80,57,71,32,41,72,78,30,68,67,48,20,28,26,23,50,97,55,73,30,80,59,21,11,33,32,21,6,57,50,51,26,38,98,67,56,55,97,65,55,90,79,66,80,77,39,40,23,42,80,65,40,99,36,45,52,27,41,49,29,41,8,76,78,40,33,48,36,94,46,18
2020-08-01,65,32,18,53,23,80,53,25,55,63,48,55,53,31,30,37,29,58,53,19,14,14,31,50,30,24,57,57,42,15,16,80,55,67,57,79,43,30,13,46,23,53,22,61,28,28,85,58,59,80,57,67,30,34,74,74,28,60,58,42,19,27,22,19,48,91,57,76,28,74,57,21,9,36,31,21,6,51,48,51,26,39,99,71,58,56,100,65,56,83,72,59,81,84,27,45,21,35,79,67,40,91,34,46,61,28,46,49,28,44,8,74,74,39,31,44,34,94,45,18
2020-09-01,63,33,20,62,22,73,60,28,57,57,46,63,56,37,33,40,36,59,48,19,18,16,31,48,30,25,65,69,39,16,19,75,60,63,55,80,60,31,14,59,21,51,25,61,37,26,64,57,53,67,41,66,29,32,66,68,48,69,71,48,19,32,30,23,46,75,65,80,28,74,57,21,8,35,29,21,6,55,63,55,25,32,65,67,50,53,73,60,56,76,68,53,77,72,27,34,22,45,76,79,44,86,39,36,54,26,39,54,22,54,8,73,74,41,27,34,23,58,42,17
2020-10-01,66,35,21,62,26,78,63,28,61,55,50,67,52,41,32,42,38,53,43,19,17,16,33,52,32,26,65,64,44,19,19,78,61,66,51,81,80,29,12,59,22,59,27,66,34,26,54,51,48,67,34,72,31,34,75,78,39,70,72,46,20,30,31,22,44,77,59,76,25,80,61,25,8,32,31,23,7,53,63,63,26,24,65,74,54,66,71,63,63,78,75,56,75,79,27,33,25,57,87,92,43,85,39,32,47,30,50,59,19,41,8,78,75,42,25,31,22,52,50,18
2020-11-01,80,36,25,61,30,89,73,30,67,69,61,68,47,46,30,47,42,55,38,24,17,18,34,56,33,28,64,64,49,21,19,86,63,69,50,88,77,28,13,56,23,82,30,67,33,26,34,42,55,70,28,82,39,49,83,90,45,71,77,53,27,34,35,22,42,83,59,90,21,86,66,44,9,37,30,25,9,61,74,76,26,17,56,99,65,76,81,82,80,77,98,68,61,79,24,32,29,100,93,83,42,74,39,22,45,30,68,60,15,36,8,85,100,44,21,24,17,39,56,19
2020-12-01,88,34,24,76,26,81,73,31,61,51,62,67,43,39,29,46,43,63,38,24,19,18,30,46,32,25,83,78,40,18,17,94,58,61,51,88,67,32,12,56,19,76,35,58,34,24,48,41,56,61,29,89,41,58,67,99,45,73,63,56,26,37,33,23,45,86,51,89,31,83,61,63,13,34,29,23,9,72,72,68,24,16,55,100,57,57,75,87,81,71,100,73,69,100,31,25,27,94,84,74,46,69,38,24,45,24,39,56,12,36,7,79,98,41,24,24,17,41,43,17
